Node,CST,Tx power,IP address,x,y,z
6,-82,0,10.1.4.1,37.6557,29.9788,1.5
7,-82,0,10.1.4.2,37.1017,30.8113,1.5
8,-82,0,10.1.5.1,36.4222,78.1685,1.5
9,-82,0,10.1.5.2,37.4113,78.0213,1.5
10,-82,0,10.1.6.1,9.72281,39.485,1.5
11,-82,0,10.1.6.2,10.2863,40.3112,1.5
12,-82,0,10.1.7.1,26.1413,49.3705,1.5
13,-82,0,10.1.7.2,26.2081,48.3727,1.5
14,-82,0,10.1.8.1,53.3749,86.3181,1.5
15,-82,0,10.1.8.2,54.3677,86.4376,1.5
16,-82,0,10.1.9.1,15.6926,54.9598,1.5
17,-82,0,10.1.9.2,16.6135,55.3497,1.5
18,-82,0,10.1.10.1,69.3933,1.98149,1.5
19,-82,0,10.1.10.2,69.2326,2.9685,1.5
20,-82,0,10.1.11.1,20.1605,28.3158,1.5
21,-82,0,10.1.11.2,20.1769,29.3156,1.5
22,-82,0,10.1.12.1,58.2115,12.6129,1.5
23,-82,0,10.1.12.2,59.1902,12.8179,1.5
24,-82,0,10.1.13.1,71.195,67.9828,1.5
25,-82,0,10.1.13.2,72.0876,68.4338,1.5
26,-82,0,10.1.14.1,76.0184,42.8161,1.5
27,-82,0,10.1.14.2,76.042,43.8158,1.5
28,-82,0,10.1.15.1,7.26584,28.6665,1.5
29,-82,0,10.1.15.2,7.27514,27.6665,1.5
30,-82,0,10.1.16.1,87.8542,65.6168,1.5
31,-82,0,10.1.16.2,86.8792,65.3946,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,75.2567,16.7598,1.5
1,-82,0,10.1.1.2,74.7117,15.9214,1.5
2,-82,0,10.1.2.1,45.5749,5.44495,1.5
3,-82,0,10.1.2.2,46.3261,4.78493,1.5
4,-82,0,10.1.3.1,4.91454,81.302,1.5
5,-82,0,10.1.3.2,4.33336,80.4883,1.5
6,-82,0,10.1.4.1,66.3756,91.7176,1.5
7,-82,0,10.1.4.2,67.3747,91.7583,1.5
8,-82,0,10.1.5.1,47.0942,31.3173,1.5
9,-82,0,10.1.5.2,46.8518,30.3471,1.5
10,-82,0,10.1.6.1,34.1267,3.07164,1.5
11,-82,0,10.1.6.2,35.038,2.66009,1.5
12,-82,0,10.1.7.1,2.84445,18.5731,1.5
13,-82,0,10.1.7.2,3.80127,18.8638,1.5
14,-82,0,10.1.8.1,60.5871,69.4466,1.5
15,-82,0,10.1.8.2,60.8953,70.3979,1.5
16,-82,0,10.1.9.1,67.2695,93.7481,1.5
17,-82,0,10.1.9.2,67.0903,92.7643,1.5
18,-82,0,10.1.10.1,95.822,77.5442,1.5
19,-82,0,10.1.10.2,95.0849,76.8684,1.5
20,-82,0,10.1.11.1,45.9955,24.8732,1.5
21,-82,0,10.1.11.2,46.9523,25.1639,1.5
22,-82,0,10.1.12.1,87.8694,16.9716,1.5
23,-82,0,10.1.12.2,88.7514,17.4428,1.5
24,-82,0,10.1.13.1,30.3128,81.0838,1.5
25,-82,0,10.1.13.2,30.8671,81.9161,1.5
26,-82,0,10.1.14.1,57.0104,18.1051,1.5
27,-82,0,10.1.14.2,56.6142,19.0232,1.5
28,-82,0,10.1.15.1,12.263,47.995,1.5
29,-82,0,10.1.15.2,11.2837,47.7924,1.5
30,-82,0,10.1.16.1,28.9513,97.1704,1.5
31,-82,0,10.1.16.2,28.3937,98.0006,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,91.7562,3.23887,1.5
1,-82,0,10.1.1.2,91.9178,4.22572,1.5
2,-82,0,10.1.2.1,89.5677,62.6937,1.5
3,-82,0,10.1.2.2,89.1536,61.7834,1.5
4,-82,0,10.1.3.1,34.3141,62.5816,1.5
5,-82,0,10.1.3.2,33.9866,61.6368,1.5
6,-82,0,10.1.4.1,11.9627,96.733,1.5
7,-82,0,10.1.4.2,10.9895,96.503,1.5
8,-82,0,10.1.5.1,46.2582,26.2631,1.5
9,-82,0,10.1.5.2,45.3692,25.8053,1.5
10,-82,0,10.1.6.1,87.7004,63.8401,1.5
11,-82,0,10.1.6.2,87.0827,63.0537,1.5
12,-82,0,10.1.7.1,16.9258,84.2808,1.5
13,-82,0,10.1.7.2,17.0077,85.2775,1.5
14,-82,0,10.1.8.1,7.93996,15.5041,1.5
15,-82,0,10.1.8.2,8.51327,16.3235,1.5
16,-82,0,10.1.9.1,36.7241,14.7195,1.5
17,-82,0,10.1.9.2,36.8533,15.7111,1.5
18,-82,0,10.1.10.1,94.1905,80.8196,1.5
19,-82,0,10.1.10.2,93.2,80.9566,1.5
20,-82,0,10.1.11.1,24.3881,22.2082,1.5
21,-82,0,10.1.11.2,24.0454,21.2688,1.5
22,-82,0,10.1.12.1,64.9924,51.9729,1.5
23,-82,0,10.1.12.2,65.8082,51.3947,1.5
24,-82,0,10.1.13.1,90.3324,12.7179,1.5
25,-82,0,10.1.13.2,90.3808,11.7191,1.5
26,-82,0,10.1.14.1,3.13502,47.7542,1.5
27,-82,0,10.1.14.2,3.62519,46.8825,1.5
28,-82,0,10.1.15.1,67.222,90.1316,1.5
29,-82,0,10.1.15.2,67.7349,90.99,1.5
30,-82,0,10.1.16.1,35.7471,95.0952,1.5
31,-82,0,10.1.16.2,36.0253,96.0557,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,7.77214,98.1937,1.5
1,-82,0,10.1.1.2,7.09743,98.9318,1.5
2,-82,0,10.1.2.1,33.2409,21.1339,1.5
3,-82,0,10.1.2.2,33.1123,22.1256,1.5
4,-82,0,10.1.3.1,88.4979,53.8281,1.5
5,-82,0,10.1.3.2,88.1328,52.8971,1.5
6,-82,0,10.1.4.1,23.1997,22.1611,1.5
7,-82,0,10.1.4.2,22.7676,23.063,1.5
8,-82,0,10.1.5.1,19.8661,51.9522,1.5
9,-82,0,10.1.5.2,20.5948,52.637,1.5
10,-82,0,10.1.6.1,84.2496,79.3174,1.5
11,-82,0,10.1.6.2,84.8203,80.1386,1.5
12,-82,0,10.1.7.1,78.2629,96.6366,1.5
13,-82,0,10.1.7.2,77.7198,95.797,1.5
14,-82,0,10.1.8.1,70.5883,4.68499,1.5
15,-82,0,10.1.8.2,70.1103,5.56335,1.5
16,-82,0,10.1.9.1,40.3441,77.8998,1.5
17,-82,0,10.1.9.2,39.382,78.1725,1.5
18,-82,0,10.1.10.1,6.25907,29.4443,1.5
19,-82,0,10.1.10.2,5.43393,30.0092,1.5
20,-82,0,10.1.11.1,60.9826,69.2838,1.5
21,-82,0,10.1.11.2,60.9667,68.2839,1.5
22,-82,0,10.1.12.1,96.5639,86.8853,1.5
23,-82,0,10.1.12.2,96.7686,87.8641,1.5
24,-82,0,10.1.13.1,50.5602,49.7278,1.5
25,-82,0,10.1.13.2,49.7798,49.1025,1.5
26,-82,0,10.1.14.1,29.1582,81.8724,1.5
27,-82,0,10.1.14.2,28.3421,82.4503,1.5
28,-82,0,10.1.15.1,78.2007,71.6586,1.5
29,-82,0,10.1.15.2,78.0164,72.6415,1.5
30,-82,0,10.1.16.1,34.847,52.8621,1.5
31,-82,0,10.1.16.2,34.5398,51.9104,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,76.2508,25.4315,1.5
1,-82,0,10.1.1.2,76.2808,24.4319,1.5
2,-82,0,10.1.2.1,14.9363,2.66266,1.5
3,-82,0,10.1.2.2,15.1125,3.64701,1.5
4,-82,0,10.1.3.1,80.9823,56.823,1.5
5,-82,0,10.1.3.2,81.9265,57.1523,1.5
6,-82,0,10.1.4.1,7.5945,36.1464,1.5
7,-82,0,10.1.4.2,8.272,36.8819,1.5
8,-82,0,10.1.5.1,41.1613,70.888,1.5
9,-82,0,10.1.5.2,40.6767,71.7627,1.5
10,-82,0,10.1.6.1,73.2919,53.1911,1.5
11,-82,0,10.1.6.2,74.2617,52.9469,1.5
12,-82,0,10.1.7.1,89.9823,6.77807,1.5
13,-82,0,10.1.7.2,89.7528,7.7514,1.5
14,-82,0,10.1.8.1,95.3525,68.2618,1.5
15,-82,0,10.1.8.2,95.6716,67.314,1.5
16,-82,0,10.1.9.1,49.0538,76.7126,1.5
17,-82,0,10.1.9.2,49.8097,76.0579,1.5
18,-82,0,10.1.10.1,53.286,30.634,1.5
19,-82,0,10.1.10.2,52.8361,31.5271,1.5
20,-82,0,10.1.11.1,28.1403,64.5252,1.5
21,-82,0,10.1.11.2,27.3953,63.8582,1.5
22,-82,0,10.1.12.1,67.0624,35.9667,1.5
23,-82,0,10.1.12.2,66.8614,36.9463,1.5
24,-82,0,10.1.13.1,55.7142,71.9407,1.5
25,-82,0,10.1.13.2,55.6729,70.9415,1.5
26,-82,0,10.1.14.1,26.8706,19.5953,1.5
27,-82,0,10.1.14.2,26.1182,20.2541,1.5
28,-82,0,10.1.15.1,39.818,86.9045,1.5
29,-82,0,10.1.15.2,40.8146,86.9861,1.5
30,-82,0,10.1.16.1,53.5779,82.9631,1.5
31,-82,0,10.1.16.2,54.2638,82.2354,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,52.8317,12.3159,1.5
1,-82,0,10.1.1.2,52.2828,11.4801,1.5
2,-82,0,10.1.2.1,69.9214,33.6978,1.5
3,-82,0,10.1.2.2,69.4856,34.5979,1.5
4,-82,0,10.1.3.1,59.5805,63.0845,1.5
5,-82,0,10.1.3.2,58.7217,63.5967,1.5
6,-82,0,10.1.4.1,59.8045,74.316,1.5
7,-82,0,10.1.4.2,59.8177,73.3161,1.5
8,-82,0,10.1.5.1,16.2879,36.8581,1.5
9,-82,0,10.1.5.2,15.5073,36.233,1.5
10,-82,0,10.1.6.1,66.5482,8.08191,1.5
11,-82,0,10.1.6.2,67.09,8.9224,1.5
12,-82,0,10.1.7.1,28.4076,97.2562,1.5
13,-82,0,10.1.7.2,27.4275,97.4546,1.5
14,-82,0,10.1.8.1,55.7032,18.679,1.5
15,-82,0,10.1.8.2,56.3853,17.9478,1.5
16,-82,0,10.1.9.1,37.2576,42.3131,1.5
17,-82,0,10.1.9.2,38.099,42.8535,1.5
18,-82,0,10.1.10.1,88.8503,39.7686,1.5
19,-82,0,10.1.10.2,89.314,38.8826,1.5
20,-82,0,10.1.11.1,15.5438,68.2177,1.5
21,-82,0,10.1.11.2,16.3536,67.631,1.5
22,-82,0,10.1.12.1,47.9563,10.4771,1.5
23,-82,0,10.1.12.2,48.0217,9.47925,1.5
24,-82,0,10.1.13.1,11.5539,84.5682,1.5
25,-82,0,10.1.13.2,11.966,83.657,1.5
26,-82,0,10.1.14.1,61.8736,91.2926,1.5
27,-82,0,10.1.14.2,62.44,92.1168,1.5
28,-82,0,10.1.15.1,11.1771,26.6902,1.5
29,-82,0,10.1.15.2,10.179,26.7522,1.5
30,-82,0,10.1.16.1,6.44545,65.3981,1.5
31,-82,0,10.1.16.2,5.85961,64.5877,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,85.8026,6.05952,1.5
1,-82,0,10.1.1.2,86.4474,5.29517,1.5
2,-82,0,10.1.2.1,55.5795,36.6633,1.5
3,-82,0,10.1.2.2,56.0043,37.5686,1.5
4,-82,0,10.1.3.1,45.1305,30.7501,1.5
5,-82,0,10.1.3.2,44.7913,29.8094,1.5
6,-82,0,10.1.4.1,64.2002,92.8065,1.5
7,-82,0,10.1.4.2,63.9297,91.8438,1.5
8,-82,0,10.1.5.1,48.7933,52.9852,1.5
9,-82,0,10.1.5.2,49.7897,53.07,1.5
10,-82,0,10.1.6.1,18.5331,51.2523,1.5
11,-82,0,10.1.6.2,18.2843,52.2208,1.5
12,-82,0,10.1.7.1,89.2556,37.5597,1.5
13,-82,0,10.1.7.2,89.9497,38.2796,1.5
14,-82,0,10.1.8.1,34.7808,14.7209,1.5
15,-82,0,10.1.8.2,35.1165,13.779,1.5
16,-82,0,10.1.9.1,81.8759,75.985,1.5
17,-82,0,10.1.9.2,81.4769,75.068,1.5
18,-82,0,10.1.10.1,56.587,48.3155,1.5
19,-82,0,10.1.10.2,57.5242,48.6645,1.5
20,-82,0,10.1.11.1,47.4725,28.9141,1.5
21,-82,0,10.1.11.2,47.0947,29.84,1.5
22,-82,0,10.1.12.1,5.07904,10.1298,1.5
23,-82,0,10.1.12.2,4.52658,9.29624,1.5
24,-82,0,10.1.13.1,68.6689,53.0412,1.5
25,-82,0,10.1.13.2,67.669,53.0263,1.5
26,-82,0,10.1.14.1,10.4275,21.0256,1.5
27,-82,0,10.1.14.2,11.323,21.4706,1.5
28,-82,0,10.1.15.1,35.4539,25.0105,1.5
29,-82,0,10.1.15.2,34.5643,25.4671,1.5
30,-82,0,10.1.16.1,49.7472,22.5554,1.5
31,-82,0,10.1.16.2,50.6606,22.9624,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,11.5949,58.2392,1.5
1,-82,0,10.1.1.2,10.738,57.7239,1.5
2,-82,0,10.1.2.1,28.3418,21.7491,1.5
3,-82,0,10.1.2.2,27.994,22.6867,1.5
4,-82,0,10.1.3.1,92.3002,82.0688,1.5
5,-82,0,10.1.3.2,91.6072,82.7898,1.5
6,-82,0,10.1.4.1,9.23288,29.435,1.5
7,-82,0,10.1.4.2,8.29855,29.0786,1.5
8,-82,0,10.1.5.1,78.3831,67.6995,1.5
9,-82,0,10.1.5.2,77.4966,68.1623,1.5
10,-82,0,10.1.6.1,90.4503,13.1866,1.5
11,-82,0,10.1.6.2,89.4511,13.2259,1.5
12,-82,0,10.1.7.1,77.33,4.20228,1.5
13,-82,0,10.1.7.2,77.6845,3.2672,1.5
14,-82,0,10.1.8.1,92.8879,66.8181,1.5
15,-82,0,10.1.8.2,92.1705,66.1214,1.5
16,-82,0,10.1.9.1,72.343,36.5727,1.5
17,-82,0,10.1.9.2,72.6247,35.6133,1.5
18,-82,0,10.1.10.1,80.935,76.139,1.5
19,-82,0,10.1.10.2,80.3895,76.9771,1.5
20,-82,0,10.1.11.1,18.3875,42.4065,1.5
21,-82,0,10.1.11.2,17.8252,43.2335,1.5
22,-82,0,10.1.12.1,95.6427,43.2084,1.5
23,-82,0,10.1.12.2,94.7751,42.7112,1.5
24,-82,0,10.1.13.1,40.0529,66.9246,1.5
25,-82,0,10.1.13.2,40.4995,67.8193,1.5
26,-82,0,10.1.14.1,68.7753,88.9689,1.5
27,-82,0,10.1.14.2,68.7607,87.969,1.5
28,-82,0,10.1.15.1,10.6495,2.71056,1.5
29,-82,0,10.1.15.2,9.92379,3.39851,1.5
30,-82,0,10.1.16.1,55.8365,11.9994,1.5
31,-82,0,10.1.16.2,55.4386,12.9168,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,37.5698,2.50094,1.5
1,-82,0,10.1.1.2,38.0106,1.60337,1.5
2,-82,0,10.1.2.1,71.5591,58.5143,1.5
3,-82,0,10.1.2.2,71.5696,57.5143,1.5
4,-82,0,10.1.3.1,16.5886,21.1799,1.5
5,-82,0,10.1.3.2,16.8141,22.1541,1.5
6,-82,0,10.1.4.1,90.3682,23.9481,1.5
7,-82,0,10.1.4.2,90.5932,24.9225,1.5
8,-82,0,10.1.5.1,93.2402,47.3089,1.5
9,-82,0,10.1.5.2,93.1701,46.3113,1.5
10,-82,0,10.1.6.1,59.3895,47.9827,1.5
11,-82,0,10.1.6.2,59.0847,47.0303,1.5
12,-82,0,10.1.7.1,88.3117,43.8637,1.5
13,-82,0,10.1.7.2,88.082,44.837,1.5
14,-82,0,10.1.8.1,51.6798,70.6546,1.5
15,-82,0,10.1.8.2,51.1245,71.4863,1.5
16,-82,0,10.1.9.1,10.6814,69.6848,1.5
17,-82,0,10.1.9.2,10.5254,70.6726,1.5
18,-82,0,10.1.10.1,92.0838,48.0872,1.5
19,-82,0,10.1.10.2,91.1901,47.6385,1.5
20,-82,0,10.1.11.1,30.3087,48.2286,1.5
21,-82,0,10.1.11.2,31.0238,48.9276,1.5
22,-82,0,10.1.12.1,4.43016,29.2928,1.5
23,-82,0,10.1.12.2,5.42464,29.3977,1.5
24,-82,0,10.1.13.1,50.0667,62.8841,1.5
25,-82,0,10.1.13.2,49.2289,63.4301,1.5
26,-82,0,10.1.14.1,84.2562,86.98,1.5
27,-82,0,10.1.14.2,83.2647,87.1102,1.5
28,-82,0,10.1.15.1,96.5727,24.9535,1.5
29,-82,0,10.1.15.2,96.0315,25.7944,1.5
30,-82,0,10.1.16.1,48.3323,58.0257,1.5
31,-82,0,10.1.16.2,49.3307,57.9703,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,57.7366,91.5256,1.5
1,-82,0,10.1.1.2,56.7671,91.7707,1.5
2,-82,0,10.1.2.1,23.2517,79.4071,1.5
3,-82,0,10.1.2.2,22.7641,78.534,1.5
4,-82,0,10.1.3.1,54.6878,32.4225,1.5
5,-82,0,10.1.3.2,55.3127,33.2033,1.5
6,-82,0,10.1.4.1,59.941,61.0552,1.5
7,-82,0,10.1.4.2,60.9362,60.9566,1.5
8,-82,0,10.1.5.1,77.0757,77.7463,1.5
9,-82,0,10.1.5.2,77.1829,76.752,1.5
10,-82,0,10.1.6.1,59.7645,32.4687,1.5
11,-82,0,10.1.6.2,60.7539,32.6141,1.5
12,-82,0,10.1.7.1,87.2376,60.3858,1.5
13,-82,0,10.1.7.2,87.9153,61.1212,1.5
14,-82,0,10.1.8.1,48.4883,79.2282,1.5
15,-82,0,10.1.8.2,49.026,78.3851,1.5
16,-82,0,10.1.9.1,85.1639,21.849,1.5
17,-82,0,10.1.9.2,84.574,22.6565,1.5
18,-82,0,10.1.10.1,5.22087,6.33174,1.5
19,-82,0,10.1.10.2,6.07609,5.81347,1.5
20,-82,0,10.1.11.1,29.8965,68.4,1.5
21,-82,0,10.1.11.2,30.6788,67.7771,1.5
22,-82,0,10.1.12.1,29.1648,45.6831,1.5
23,-82,0,10.1.12.2,29.0084,44.6954,1.5
24,-82,0,10.1.13.1,91.681,92.9981,1.5
25,-82,0,10.1.13.2,90.6844,93.0796,1.5
26,-82,0,10.1.14.1,39.8731,11.9989,1.5
27,-82,0,10.1.14.2,39.1001,12.6333,1.5
28,-82,0,10.1.15.1,65.067,45.3196,1.5
29,-82,0,10.1.15.2,65.4734,44.406,1.5
30,-82,0,10.1.16.1,23.784,18.0448,1.5
31,-82,0,10.1.16.2,24.6929,17.6278,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,90.2567,80.5165,1.5
1,-82,0,10.1.1.2,89.4296,79.9543,1.5
2,-82,0,10.1.2.1,29.4294,6.10162,1.5
3,-82,0,10.1.2.2,28.7325,5.38447,1.5
4,-82,0,10.1.3.1,44.6035,48.8815,1.5
5,-82,0,10.1.3.2,44.5673,49.8809,1.5
6,-82,0,10.1.4.1,90.078,52.0368,1.5
7,-82,0,10.1.4.2,90.9739,51.5925,1.5
8,-82,0,10.1.5.1,3.99252,31.8937,1.5
9,-82,0,10.1.5.2,3.43733,32.7254,1.5
10,-82,0,10.1.6.1,86.1775,43.6428,1.5
11,-82,0,10.1.6.2,86.0354,44.6326,1.5
12,-82,0,10.1.7.1,28.7688,31.0645,1.5
13,-82,0,10.1.7.2,27.8143,31.3626,1.5
14,-82,0,10.1.8.1,69.6083,67.7286,1.5
15,-82,0,10.1.8.2,70.2252,68.5157,1.5
16,-82,0,10.1.9.1,46.5409,90.456,1.5
17,-82,0,10.1.9.2,46.6907,89.4672,1.5
18,-82,0,10.1.10.1,6.71516,82.772,1.5
19,-82,0,10.1.10.2,7.40328,83.4976,1.5
20,-82,0,10.1.11.1,90.9774,35.9548,1.5
21,-82,0,10.1.11.2,89.9876,35.8123,1.5
22,-82,0,10.1.12.1,96.2181,83.1074,1.5
23,-82,0,10.1.12.2,95.2187,83.0707,1.5
24,-82,0,10.1.13.1,13.2054,82.3927,1.5
25,-82,0,10.1.13.2,13.5348,83.3369,1.5
26,-82,0,10.1.14.1,93.9334,74.9104,1.5
27,-82,0,10.1.14.2,93.2792,74.1541,1.5
28,-82,0,10.1.15.1,85.5116,76.1248,1.5
29,-82,0,10.1.15.2,84.8482,76.873,1.5
30,-82,0,10.1.16.1,53.122,39.0169,1.5
31,-82,0,10.1.16.2,53.0657,38.0185,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,0,10.1.1.1,18.9786,87.4809,1.5
1,-82,0,10.1.1.2,19.7529,86.8482,1.5
2,-82,0,10.1.2.1,48.4242,35.6536,1.5
3,-82,0,10.1.2.2,49.3969,35.8855,1.5
4,-82,0,10.1.3.1,3.23223,87.4902,1.5
5,-82,0,10.1.3.2,4.19686,87.7538,1.5
6,-82,0,10.1.4.1,79.3664,28.8269,1.5
7,-82,0,10.1.4.2,78.8803,29.7008,1.5
8,-82,0,10.1.5.1,27.932,84.8466,1.5
9,-82,0,10.1.5.2,28.765,84.2933,1.5
10,-82,0,10.1.6.1,70.3889,83.4066,1.5
11,-82,0,10.1.6.2,71.3828,83.5167,1.5
12,-82,0,10.1.7.1,8.90645,73.0889,1.5
13,-82,0,10.1.7.2,9.61785,73.7916,1.5
14,-82,0,10.1.8.1,84.0315,95.3836,1.5
15,-82,0,10.1.8.2,85.0035,95.1485,1.5
16,-82,0,10.1.9.1,95.2534,37.64,1.5
17,-82,0,10.1.9.2,94.3395,38.0461,1.5
18,-82,0,10.1.10.1,57.7384,13.9856,1.5
19,-82,0,10.1.10.2,58.7351,14.067,1.5
20,-82,0,10.1.11.1,90.6914,48.7062,1.5
21,-82,0,10.1.11.2,91.5785,48.2445,1.5
22,-82,0,10.1.12.1,48.1691,70.2643,1.5
23,-82,0,10.1.12.2,47.5613,71.0584,1.5
24,-82,0,10.1.13.1,4.92166,71.5517,1.5
25,-82,0,10.1.13.2,4.60171,72.4991,1.5
